2013001	174	203	0	3	2	3	2	2	4	6	7	1	9	3	2	1	25	2	5	6	7	14	0	33	7	5	4	2	11	6	29	3	24	12	14	3	2	9	4	22	40	1	5
2013002	701	670	0	4	1	1	3	3	6	7	8	2	10	4	1	2	26	3	6	7	8	15	1	34	8	6	5	3	12	7	30	4	0	13	15	1	3	10	5	23	41	2	13
2013003	133	166	1	1	2	2	4	4	6	1	9	3	11	1	2	3	27	4	1	8	9	16	2	35	9	7	6	4	6	1	31	5	1	14	16	2	4	11	6	24	42	3	13
2013004	075	760	0	1	3	3	5	5	6	7	10	4	12	1	3	4	28	5	2	7	10	17	3	36	10	8	7	5	6	2	32	6	0	15	17	3	5	12	1	25	43	4	13
2013005	269	622	1	2	2	4	6	6	6	1	11	5	13	2	4	5	29	6	6	1	11	18	4	37	2	9	8	6	1	3	33	7	1	16	2	4	6	13	2	26	44	5	10
2013006	911	457	2	3	1	5	4	5	1	7	12	6	14	3	5	6	4	7	1	2	12	19	5	38	1	10	9	5	2	4	34	8	2	17	1	5	7	14	3	7	45	6	16
2013007	669	147	3	1	2	6	4	1	2	7	13	7	15	1	6	7	1	8	2	3	13	20	6	39	2	11	4	1	3	5	35	9	3	18	2	6	8	15	4	7	46	7	12
2013008	264	556	4	1	3	7	1	5	6	1	14	8	16	1	7	8	2	5	3	4	14	21	7	40	3	12	1	5	4	6	36	10	4	19	3	7	9	16	6	1	47	8	16
2013009	088	921	5	1	2	8	2	1	1	2	15	9	17	2	8	9	3	1	4	5	15	9	8	41	2	13	2	1	5	7	37	11	5	1	4	8	10	17	1	2	48	9	12
2013010	180	632	6	1	2	3	3	2	6	3	16	1	18	3	9	10	4	2	6	6	16	1	9	42	1	3	3	2	6	8	38	12	6	1	2	9	11	18	2	3	49	10	11
2013011	647	209	0	2	2	1	4	3	1	4	17	9	19	4	2	11	5	3	1	7	17	2	0	43	2	1	4	3	7	9	39	13	7	2	1	10	12	19	3	4	50	9	11
2013012	762	688	1	3	1	2	5	4	6	5	8	1	20	5	1	12	6	4	6	8	18	3	1	44	3	2	5	4	8	10	8	14	8	3	2	11	13	20	4	5	8	1	22
2013013	192	922	2	4	2	3	6	5	1	6	1	9	21	6	2	13	7	5	1	9	19	9	2	45	2	3	6	5	9	11	1	15	9	4	2	12	14	21	5	6	1	2	13
2013014	622	417	3	1	1	4	4	6	2	7	2	1	22	7	3	14	4	6	2	10	20	1	3	1	1	4	7	6	10	12	2	16	10	5	1	13	15	22	6	7	2	3	12
