2017001	956	369	2	2	4	3	3	3	6	16	1	9	7	2	12	3	3	15	34	28	1	5	13	2	4	33	5	15	6	28	1	20	2	19	5	1	7	3	8	16	6	9	18
2017002	979	779	3	3	5	1	4	4	1	7	2	9	8	3	13	1	4	16	35	7	2	6	14	3	5	34	6	16	1	7	2	21	3	20	6	2	8	4	9	17	7	9	23
2017003	320	650	0	4	6	2	5	5	6	1	3	1	9	4	14	2	5	17	6	1	3	7	15	4	6	35	7	5	2	1	3	22	0	21	7	3	9	5	10	18	8	1	11
2017004	546	317	1	1	7	3	6	1	1	7	4	2	10	5	15	3	6	18	1	2	4	8	16	1	7	36	8	1	3	2	4	23	1	22	8	4	10	6	11	7	9	2	11
2017005	249	246	2	1	2	1	4	2	6	1	5	3	11	6	2	1	7	19	2	3	5	9	17	1	8	37	4	2	4	3	5	24	2	23	9	5	11	7	6	1	10	3	12
2017006	465	888	3	2	1	2	1	3	1	2	8	4	12	7	1	2	8	20	3	4	8	10	18	2	9	38	1	3	5	4	8	25	3	24	10	6	12	8	1	2	8	4	24
2017007	888	783	4	3	2	3	2	4	2	7	8	5	13	8	2	3	9	21	4	7	1	11	19	3	10	39	2	4	6	5	8	26	4	25	11	3	13	9	2	3	1	5	18
2017008	702	169	5	1	3	1	3	5	6	1	1	9	14	1	3	4	10	22	5	1	2	12	20	4	11	40	3	5	6	6	1	27	5	26	12	1	14	10	3	4	2	9	16
2017009	754	202	0	1	2	2	4	6	1	2	2	1	15	1	2	5	11	23	6	2	3	13	0	5	12	41	4	6	1	7	2	28	6	27	2	2	15	11	4	5	3	1	4
2017010	332	976	1	2	1	3	5	7	6	7	3	9	16	2	1	6	12	24	7	3	4	9	1	6	13	42	5	7	2	7	3	29	7	28	1	3	16	12	6	6	4	2	22
2017011	534	909	0	3	2	4	6	8	1	1	4	9	17	3	2	7	13	25	8	4	5	9	0	7	14	43	6	8	3	1	4	30	8	29	2	4	17	13	1	7	5	9	18
2017012	775	125	1	1	2	5	7	5	2	2	5	1	18	1	3	8	14	26	9	5	6	1	1	8	2	44	7	9	4	2	5	31	9	30	3	5	18	5	2	8	6	1	8
2017013	991	582	2	1	2	6	8	5	3	3	8	2	19	1	4	9	15	5	10	6	7	2	2	9	1	45	8	10	5	3	8	32	10	31	2	6	19	1	3	9	7	2	15
2017014	898	221	3	1	2	7	9	1	4	4	1	3	20	2	2	10	16	1	11	7	8	3	3	10	2	46	9	11	6	4	1	33	11	1	1	7	20	2	4	10	8	3	5
2017015	460	950	0	1	1	8	10	5	5	5	2	9	21	3	1	11	17	2	12	8	9	9	4	11	1	47	10	5	7	5	2	34	0	1	2	8	21	3	5	11	9	4	14
2017016	832	469	1	2	2	9	4	1	6	6	3	9	22	4	2	12	4	3	13	9	10	1	5	12	2	48	11	1	6	6	3	35	1	2	3	9	22	4	6	12	10	9	19
2017017	923	817	2	1	3	10	1	2	1	7	8	1	23	5	3	13	1	4	14	10	8	2	6	1	3	49	12	2	1	7	4	36	2	3	4	10	23	5	7	7	11	1	16
2017018	400	315	3	1	4	3	2	5	2	1	1	2	24	6	4	3	2	5	15	11	1	3	7	1	4	50	13	3	2	8	5	37	3	4	5	11	24	5	8	1	12	2	9
2017019	772	606	0	1	5	1	3	1	6	2	2	3	25	7	5	1	3	6	6	12	2	4	0	1	5	51	14	4	3	9	6	38	4	5	6	12	25	1	6	2	13	3	12
2017020	257	893	1	2	6	3	4	2	1	3	8	9	26	8	6	2	4	7	1	13	8	5	1	2	6	52	15	5	4	10	7	9	5	6	7	3	26	2	1	3	14	4	20
2017021	616	854	2	3	7	1	4	5	2	4	8	1	27	9	7	3	5	8	2	14	8	6	2	3	7	53	16	5	5	11	8	1	6	7	8	1	4	3	2	4	15	5	17
2017022	862	028	0	4	2	2	1	1	3	5	8	2	0	10	8	4	6	9	3	15	1	7	3	4	2	54	17	1	6	12	9	2	7	8	9	2	1	4	3	5	8	6	10
2017023	111	250	0	5	2	3	2	5	4	6	1	3	1	11	2	5	7	10	4	16	2	8	4	5	1	55	18	5	7	13	10	3	0	9	10	3	2	5	4	6	1	7	7
