2017124	900	15	6	6	5		0	1	4	3	2	5	6	7	1	3		0	9	4	13	3	5	6	7	8	18		1	1	17	3	2	16	9	28	4	12		9	7	40	29	4	5	14	10	1	3		6	1	2:01	1:02	1:01:01
2017125	910	878	23	3	1		1	1	5	4	3	1	7	7	8	4		1	10	5	14	4	6	7	8	8	19		2	1	18	4	3	17	10	7	5	13		10	8	41	30	5	1	15	11	8	4		1	3	1:02	3:00	0:01:02
																																																							
2017126	281	499	22	2	5		2	2	6	5	4	2	8	1	1	9		2	11	6	15	4	7	8	9	1	20		3	2	19	5	4	18	11	1	6	9		11	9	42	31	6	2	16	12	1	9		2	3	2:01	2:01	2:01:00
2017127	90	623	11	1	4		3	3	2	3	1	3	6	2	2	1		3	12	7	16	1	8	6	10	2	21		4	3	2	6	5	19	12	2	7	1		12	10	43	3	7	3	17	13	2	1		6	1	1:02	1:02	2:00:01
2017128	535	55	10	0	5		0	4	1	1	2	5	1	3	3	2		0	13	8	17	2	9	1	11	3	22		5	4	1	7	6	5	13	3	8	2		13	11	44	1	8	5	18	14	3	2		1	3	2:01	2:01	1:00:02
2017129	333	566	17	7	1		1	5	2	2	3	5	6	4	4	3		1	14	9	18	3	5	2	12	4	23		6	5	2	8	7	1	6	4	9	3		14	12	45	2	9	1	6	15	4	3		2	3	1:02	3:00	2:00:01
2017130	593	676	19	9	1		2	6	3	3	4	1	6	7	5	4		2	15	10	19	4	1	6	13	5	24		7	6	3	9	8	2	1	7	10	4		15	13	46	3	10	2	6	16	5	4		3	3	1:02	3:00	2:01:00
																																																							
2017131	261	482	14	4	6		3	7	2	4	4	2	1	1	8	5		3	16	11	20	4	2	1	14	6	25		8	7	4	10	9	3	2	1	8	5		16	14	2	4	11	3	1	17	6	5		6	1	0:03	1:02	0:01:02
2017132	753	556	16	6	1		4	8	1	5	1	5	6	2	1	6		4	17	12	21	1	5	2	15	7	26		9	8	5	11	10	5	3	2	1	6		17	15	1	5	12	4	6	18	7	6		1	3	2:01	3:00	1:00:02
2017133	316	920	11	1	9		0	9	2	6	2	1	1	3	2	9		5	18	13	22	2	1	3	16	8	9		10	9	2	12	11	1	4	3	2	7		0	16	2	6	13	5	1	19	8	7		6	1	1:02	1:02	2:00:01
2017134	292	359	17	7	6		1	10	1	3	3	5	2	4	3	9		6	19	14	3	3	2	4	17	9	1		11	10	1	13	12	5	5	4	3	8		1	17	3	7	14	6	2	20	9	9		6	2	3:00	2:01	2:00:01
2017135	793	77	14	4	7		0	11	2	1	4	1	3	7	4	1		0	20	15	1	4	3	5	18	10	2		12	11	2	14	13	1	6	7	4	9		2	18	4	8	15	7	3	7	10	1		1	3	2:01	2:01	1:02:00
																																																							
2017136	43	888	24	4	0		1	12	3	2	5	2	4	1	8	2		1	21	16	2	5	4	6	19	8	3		13	12	3	15	14	2	7	1	8	10		3	19	5	9	16	8	4	1	8	2		2	3	0:03	3:00	0:00:03
2017137	366	119	11	1	8		2	1	4	3	6	3	5	2	1	9		2	1	17	3	6	5	7	20	1	4		14	1	4	16	15	3	8	2	1	11		4	20	6	10	17	9	5	2	1	9		3	3	3:00	1:02	1:02:00
2017138	426	181	10	0	7		3	1	5	4	7	4	6	3	8	1		3	1	18	4	7	6	8	21	2	5		15	1	5	17	16	4	9	3	8	12		5	1	7	11	18	10	6	3	2	1		4	3	2:01	1:02	0:02:01
2017139	220	695	20	0	4		4	1	6	5	8	5	6	4	1	9		4	1	19	5	8	7	6	22	3	6		16	2	6	18	17	5	10	4	1	9		6	1	8	12	19	5	7	4	3	2		6	1	2:01	3:00	2:00:01
2017140	633	614	11	1	5		5	1	7	6	4	1	6	5	2	1		5	2	20	6	9	8	6	23	4	7		17	1	7	19	18	6	11	5	2	1		7	2	9	13	4	1	8	5	4	3		6	2	1:02	1:02	1:02:00
																																																							
2017141	561	115	7	7	4		6	1	8	7	1	5	1	6	3	2		6	1	21	7	10	9	1	24	5	8		18	1	8	20	19	7	12	6	3	2		8	3	10	14	1	5	9	6	5	4		1	3	3:00	1:02	0:02:01
2017142	33	877	22	2	1		7	1	9	8	2	1	2	7	8	3		7	1	22	8	11	10	2	25	8	9		19	1	9	21	20	8	13	7	4	3		9	4	11	15	2	1	10	7	6	5		2	3	2:01	3:00	0:02:01
2017143	336	698	23	3	3		8	2	10	9	3	2	6	1	8	9		8	2	23	9	12	11	6	26	1	10		20	2	10	22	21	9	14	1	5	9		10	5	12	16	3	2	11	1	8	6		6	1	1:02	3:00	2:00:01
2017144	241	585	18	8	3		9	3	11	10	4	5	1	2	8	1		9	3	24	10	13	5	1	27	2	11		21	3	11	23	22	10	15	2	8	1		11	6	13	17	4	5	12	2	1	7		1	3	2:01	3:00	0:00:03
2017145	413	945	18	8	5		10	4	12	11	4	5	2	3	1	9		10	4	25	11	14	1	2	28	3	9		22	4	12	24	4	11	16	3	1	2		12	7	14	18	5	5	13	3	2	8		6	1	2:01	2:01	1:01:01
																																																							
2017146	183	549	18	8	5		11	5	13	12	4	5	3	4	2	9		11	5	26	12	15	5	3	29	4	1		23	5	13	25	4	12	17	4	2	3		13	8	15	19	6	1	14	4	3	9		6	2	2:01	2:01	1:01:01
2017147	277	299	20	0	7		12	6	2	13	1	1	4	5	3	9		12	6	2	13	16	1	4	30	5	2		24	6	14	26	1	13	18	5	3	9		14	9	16	20	7	2	15	5	4	9		1	3	2:01	2:01	2:00:01
2017148	80	739	19	9	6		13	7	1	3	2	2	5	7	4	9		13	7	1	14	17	2	5	7	6	3		25	7	15	3	2	14	19	6	4	1		15	10	17	21	8	3	16	6	5	9		6	1	3:00	2:01	2:01:00
2017149	277	739	19	9	6		14	8	2	3	3	3	6	7	5	9		14	8	2	15	18	3	6	7	7	4		26	8	16	3	3	15	20	7	5	2		16	11	18	22	9	4	17	7	6	9		6	2	3:00	2:01	2:01:00
2017150	104	113	5	5	2		15	1	3	3	4	4	7	1	6	1		15	1	3	16	19	4	7	1	8	5		27	1	17	1	4	16	21	8	6	3		17	12	19	3	10	5	18	8	7	1		1	3	3:00	0:03	1:02:00
																																																							
2017151	626	76	13	3	7		0	1	4	1	5	5	6	7	7	2		0	1	4	17	20	5	8	2	9	6		28	1	18	2	5	17	22	7	7	4		18	13	20	1	11	6	6	9	8	2		6	1	1:02	2:01	2:01:00
2017152	720	707	14	4	7		0	2	5	2	6	6	1	7	8	3		1	2	5	18	21	6	9	7	10	7		0	2	19	3	6	18	23	1	8	5		19	14	21	2	12	7	1	7	9	3		1	3	2:01	2:01	1:02:00
2017153	5	608	14	4	8		0	3	6	3	7	7	6	1	8	4		2	3	6	19	22	7	6	1	11	8		0	3	20	4	7	19	24	2	9	6		20	15	22	3	13	8	2	1	8	4		6	1	0:03	2:01	2:00:01
2017154	271	363	12	2	3		1	4	7	3	8	8	6	2	1	5		3	4	7	3	23	8	1	2	12	9		1	4	21	5	8	20	6	3	10	7		21	16	23	3	14	9	3	2	1	5		1	3	2:01	1:02	3:00:00
2017155	160	935	17	7	6		2	5	8	3	9	5	1	3	2	9		4	5	8	1	24	9	2	3	13	9		2	5	22	3	9	21	1	4	11	8		22	17	24	1	15	5	4	3	2	6		6	1	3:00	2:01	2:00:01
																																																							
2017156	114	248	14	4	6		3	6	2	1	4	1	2	4	8	1		5	6	2	2	25	10	3	4	14	1		3	6	23	1	4	22	2	5	12	9		23	18	25	2	16	1	5	4	8	7		6	2	0:03	1:02	0:01:02
2017157	249	173	11	1	6		4	1	1	3	1	2	3	7	1	2		6	1	1	3	26	11	4	5	15	2		4	7	24	2	1	23	3	7	13	10		24	19	26	3	17	2	6	5	1	8		6	3	3:00	1:02	1:02:00
2017158	110	285	15	5	6		5	1	2	1	2	5	4	1	8	3		7	1	2	4	27	12	5	6	16	3		5	8	25	3	2	24	4	1	8	11		25	20	27	1	18	5	7	6	2	9		6	4	1:02	2:01	0:00:03
2017159	634	872	17	7	6		6	2	2	2	3	1	5	7	8	4		8	2	1	5	28	13	6	7	8	4		6	9	26	4	3	25	5	7	1	12		26	21	2	2	19	1	8	7	3	10		6	5	1:02	2:01	0:01:02
2017160	464	210	3	3	2		0	1	2	3	4	2	6	1	1	5		9	3	2	6	29	14	7	8	1	5		7	1	27	5	4	26	6	1	2	13		0	22	1	3	20	2	9	8	4	11		6	6	1:02	0:03	1:01:01
																																																							
2017161	17	797	23	3	2		1	1	1	4	5	3	7	7	2	9		10	4	1	7	30	15	8	7	2	6		8	1	28	6	5	27	7	2	3	9		1	23	2	4	21	3	10	7	5	12		1	3	3:00	3:00	1:02:00
2017162	970	398	20	0	6		2	2	2	3	6	4	8	1	8	9		11	5	2	3	31	16	9	1	3	7		9	2	29	7	6	28	8	3	4	9		2	24	3	5	22	4	11	1	8	13		6	1	2:01	2:01	2:00:01
2017163	335	8	8	8	8		0	3	3	1	7	5	9	2	8	1		0	6	3	1	32	17	10	2	4	8		0	3	30	8	7	29	9	4	5	1		3	25	4	6	23	5	12	2	8	14		1	3	0:03	1:02	2:00:01
2017164	391	312	6	6	2		1	1	2	3	8	6	10	3	1	2		1	7	4	3	33	18	11	3	5	9		1	1	31	9	8	30	10	5	6	2		4	26	2	7	24	6	13	3	1	15		6	1	2:01	0:03	1:01:01
2017165	11	333	9	9	0		2	1	1	3	9	7	11	4	2	3		2	8	5	3	34	19	12	4	6	10		2	1	32	3	9	31	11	6	7	3		5	27	1	3	25	7	14	4	2	16		1	3	3:00	0:03	3:00:00
																																																							
2017166	78	496	19	9	5		3	2	2	1	4	8	6	5	3	9		3	9	6	1	4	20	13	5	7	11		3	2	33	1	10	32	12	7	8	9		6	28	2	1	26	8	6	5	3	17		6	3	1:02	2:01	2:01:00
2017167	395	471	12	2	6		4	1	3	2	4	9	1	7	4	1		4	10	7	2	4	21	14	6	8	12		4	3	34	2	11	33	13	7	9	1		7	1	3	2	27	9	1	6	4	18		6	4	2:01	1:02	0:03:00
2017168	964	136	10	0	5		5	1	4	3	1	10	6	1	5	2		5	1	8	3	1	22	15	7	9	13		5	4	35	3	12	34	14	1	10	2		8	1	4	3	28	10	6	7	5	19		6	5	2:01	1:02	2:01:00
2017169	884	854	17	7	4		6	1	5	1	4	5	1	2	8	3		6	1	9	4	2	23	16	8	8	14		6	5	36	1	13	5	15	2	11	3		9	2	5	4	4	11	1	8	6	20		6	6	1:02	2:01	0:01:02
2017170	345	881	17	7	7		7	1	6	2	1	1	2	3	8	4		7	2	10	5	3	24	17	9	8	15		7	6	37	2	14	1	16	3	8	4		10	1	6	5	1	12	2	9	7	21		1	3	1:02	2:01	0:01:02
																																																							
2017171	354	346	13	3	3		8	1	7	3	4	2	6	4	1	5		8	3	11	3	4	25	18	10	1	16		8	7	38	3	4	2	17	4	1	5		11	1	7	6	2	13	6	10	8	22		6	1	1:02	1:02	2:01:00
2017172	90	558	18	8	3		9	2	8	1	1	5	1	5	8	6		9	4	12	1	5	5	19	11	2	17		9	8	39	4	1	5	18	5	2	6		12	2	8	7	3	14	1	11	8	23		1	3	2:01	3:00	0:00:03
2017173	658	694	19	9	5		10	3	9	2	4	1	6	6	1	9		10	5	13	2	6	1	6	12	3	18		10	9	40	5	2	1	19	6	3	9		13	3	9	8	4	15	2	12	1	24		6	1	1:02	2:01	2:01:00
2017174	469	414	9	9	3		11	1	10	3	4	2	1	7	2	1		11	6	14	3	4	2	1	13	4	19		11	1	41	6	3	2	20	7	4	1		14	4	10	9	4	16	3	13	2	25		1	3	1:02	0:03	0:03:00
2017175	797	1	1	1	1		0	1	11	4	1	3	2	8	3	2		0	7	15	4	1	3	2	14	5	20		0	1	42	7	4	3	21	8	5	2		15	1	11	10	1	17	4	14	3	26		2	3	1:02	0:03	2:01:00
																																																							
2017176	495	276	15	5	5		1	1	2	5	2	4	6	7	4	3		1	8	2	5	2	4	3	15	6	21		1	2	43	8	5	4	22	7	6	3		16	1	12	11	2	18	6	15	4	27		6	1	1:02	2:01	1:01:01
2017177	126	975	21	1	4		2	2	1	6	3	5	1	7	5	9		2	9	1	6	3	5	4	16	7	9		2	3	44	9	6	5	23	7	7	4		17	2	13	12	3	5	1	16	5	28		6	2	3:00	3:00	1:01:01
2017178	981	744	15	5	3		3	3	2	7	4	1	2	7	6	1		3	10	2	7	4	6	5	7	8	1		3	4	45	10	4	6	24	1	8	5		18	3	14	13	4	1	2	17	6	29		1	3	1:02	1:02	0:03:00
2017179	424	159	15	5	8		4	1	3	8	1	5	3	1	7	9		4	1	3	8	5	7	6	1	9	2		4	5	46	11	1	5	25	2	9	6		19	4	15	14	1	2	3	18	7	9		6	1	3:00	2:01	1:01:01
2017180	412	364	13	3	3		5	1	4	3	4	1	6	2	8	1		5	1	4	3	6	8	7	2	10	3		5	6	47	12	2	1	6	3	10	7		20	5	16	15	4	3	4	19	8	1		6	2	1:02	1:02	2:01:00
																																																							
2017181	330	569	20	0	4		6	2	5	1	1	5	6	3	9	9		6	2	5	1	7	5	8	3	11	4		6	7	48	13	3	2	6	4	11	8		21	6	17	16	1	4	5	20	9	9		6	3	2:01	3:00	2:00:01
2017182	425	148	13	3	7		7	1	6	2	4	1	1	4	8	1		7	1	6	2	8	1	9	4	12	5		7	8	49	14	4	3	1	5	12	9		22	7	18	17	2	5	6	21	8	1		6	4	1:02	1:02	0:02:01
2017183	881	994	22	2	5		8	1	7	3	4	2	2	5	1	9		8	1	7	3	9	2	10	5	13	9		8	9	50	15	1	4	2	6	13	9		23	8	19	18	4	6	7	22	1	2		1	3	2:01	2:01	2:01:00
2017184	568	899	26	6	1		9	2	8	4	1	3	3	6	8	9		9	2	8	4	10	3	11	6	8	1		9	10	51	16	2	5	3	7	14	9		24	9	20	19	1	7	8	23	2	9		2	3	2:01	3:00	2:00:01
2017185	43	228	12	2	6		10	3	2	5	2	4	4	7	8	1		10	3	2	5	11	4	12	7	1	2		10	11	2	17	3	6	4	8	15	1		25	10	21	20	2	8	9	24	8	1		3	3	0:03	1:02	0:00:03
																																																							
2017186	696	33	6	6	3		0	4	1	3	3	5	5	8	1	2		0	4	1	6	12	5	13	8	2	3		11	12	1	3	4	7	5	9	16	2		26	11	22	3	3	9	10	25	1	2		4	3	2:01	0:03	3:00:00
2017187	968	613	10	0	5		1	1	2	3	4	6	6	9	2	3		1	5	2	7	13	6	6	9	3	4		12	1	2	1	5	8	6	10	17	3		27	12	23	3	4	10	11	26	2	3		6	1	2:01	1:02	2:01:00
2017188	602	741	12	2	6		2	1	3	1	4	7	1	7	3	4		2	6	3	8	14	7	1	7	4	5		13	1	3	2	4	9	7	11	18	4		28	1	24	1	5	11	12	27	3	4		6	2	2:01	1:02	0:03:00
2017189	72	562	13	3	4		3	1	2	2	1	5	6	1	4	5		3	7	4	9	15	5	2	1	5	6		14	2	4	3	1	10	6	12	19	5		29	1	2	2	6	12	13	28	4	5		6	3	1:02	2:01	1:00:02
2017190	806	883	19	9	5		4	2	1	3	2	1	1	2	8	6		4	8	5	10	16	1	3	2	8	7		15	3	5	4	2	11	1	13	8	6		30	2	1	3	7	13	14	29	5	6		1	3	1:02	2:01	1:00:02
																																																							
2017191	137	567	18	8	2		5	3	2	1	3	5	6	7	1	7		5	9	6	11	17	5	4	3	1	8		16	4	6	5	3	12	6	14	1	7		31	3	2	1	8	14	15	7	6	7		6	1	2:01	3:00	1:01:01
2017192	645	406	10	0	6		0	4	3	2	4	1	6	1	2	8		6	10	7	12	4	1	5	4	2	9		0	5	7	6	4	13	1	15	2	8		32	4	3	2	9	15	6	1	7	8		6	2	0:03	1:02	2:01:00
2017193	45	352	10	0	3		1	5	2	3	1	5	1	2	3	9		7	11	8	3	1	2	6	5	3	10		1	6	8	7	5	5	2	16	3	9		33	5	2	3	10	16	1	2	8	9		6	3	2:01	1:02	1:00:02
2017194	80	466	16	6	2		2	6	1	1	4	1	6	3	4	10		8	12	9	1	4	3	7	6	4	11		2	7	9	8	6	1	6	17	4	10		34	6	1	4	11	17	6	3	9	10		1	3	0:03	2:01	2:01:00
2017195	683	686	20	0	2		3	7	2	2	1	2	6	4	8	11		9	13	10	2	1	4	6	7	5	12		3	8	10	9	7	2	1	18	8	11		35	7	2	5	12	18	6	4	10	11		2	3	0:03	3:00	2:00:01
																																																							
2017196	796	174	12	2	6		4	1	3	3	4	3	1	7	1	12		10	1	11	3	2	5	1	8	6	13		4	9	11	10	8	3	2	7	1	12		36	8	3	6	4	19	1	5	11	12		6	1	2:01	1:02	0:03:00
2017197	278	681	15	5	7		5	1	4	4	1	4	6	1	8	13		11	1	12	4	3	6	6	9	7	14		5	10	12	11	9	4	3	1	8	13		37	1	4	7	1	20	2	6	12	13		6	2	1:02	2:01	1:01:01
2017198	465	703	10	0	7		0	1	5	3	2	5	1	7	1	14		12	2	13	5	4	7	1	7	8	15		0	11	13	12	10	5	4	2	1	14		38	1	5	3	2	21	3	7	13	14		6	3	2:01	1:02	2:01:00
2017199	230	367	16	6	4		1	2	6	3	3	6	6	7	2	15		13	3	14	3	5	8	2	1	9	16		1	12	14	13	11	6	6	3	2	15		39	2	6	1	3	22	4	7	14	15		6	4	2:01	2:01	2:01:00
2017200	889	827	17	7	6		2	3	2	1	4	7	1	7	8	16		14	4	15	1	6	9	3	2	8	17		2	13	2	14	12	7	1	4	3	16		40	3	7	2	4	23	5	7	15	16		6	5	1:02	2:01	0:01:02
																																																							
2017201	926	358	16	6	5		3	4	1	3	5	5	2	1	8	17		15	5	16	3	7	10	4	3	1	18		3	14	1	15	13	5	2	5	4	17		41	4	8	3	5	24	6	1	8	17		6	6	2:01	2:01	1:00:02
2017202	311	996	24	4	3		4	5	2	1	6	1	6	2	1	9		16	6	17	1	8	11	5	4	2	9		4	15	2	16	14	1	3	6	5	9		42	5	9	4	6	25	6	2	1	18		1	3	2:01	3:00	3:00:00
2017203	487	70	7	7	7		0	6	3	2	7	2	1	7	2	1		0	7	18	2	9	12	6	5	3	1		5	16	3	17	15	2	4	7	6	1		0	6	10	5	7	26	1	3	2	19		2	3	1:02	1:02	2:01:00
2017204	160	53	8	8	5		0	7	4	3	8	5	2	1	3	2		0	8	19	3	10	13	7	6	4	2		6	17	4	18	16	5	5	1	7	2		1	7	11	3	8	27	2	4	3	20		6	1	2:01	1:02	2:00:01
2017205	52	770	14	4	7		0	8	5	1	9	1	3	7	4	3		1	9	20	4	11	14	8	7	5	3		7	18	5	19	17	1	6	7	8	3		0	8	12	1	9	28	3	5	4	21		1	3	2:01	2:01	1:02:00
																																																							
2017206	659	344	11	1	1		1	9	6	3	4	2	4	1	5	4		2	10	21	3	12	15	9	1	6	4		8	19	6	20	4	2	7	1	9	4		1	9	13	2	4	29	4	6	5	22		2	3	1:02	0:03	1:02:00
2017207	405	331	7	7	2		2	1	7	3	1	3	5	2	6	5		3	11	22	3	13	16	10	2	7	5		9	20	7	3	1	3	8	2	10	5		2	1	14	3	1	30	5	7	6	23		3	3	3:00	0:03	2:01:00
2017208	33	822	12	2	6		3	1	2	1	2	4	6	3	8	6		4	12	23	1	14	17	11	3	8	6		10	21	2	1	2	4	9	3	11	6		3	1	2	4	2	31	6	8	7	24		4	3	0:03	1:02	0:00:03
2017209	747	354	12	2	2		4	2	1	3	4	5	7	4	1	7		5	13	24	3	15	18	12	4	1	7		11	22	1	2	3	5	10	4	12	7		4	2	1	5	4	32	7	9	8	25		6	1	2:01	1:02	1:01:01
2017210	936	256	13	3	4		5	3	2	1	1	5	6	5	2	8		6	14	2	1	16	19	13	5	2	8		12	23	2	3	4	5	11	5	13	8		5	3	2	6	1	33	6	10	9	26		6	2	1:02	2:01	1:00:02
																																																							
2017211	686	124	7	7	3		6	1	2	2	4	1	1	6	3	9		7	1	1	2	17	20	14	6	3	9		13	24	2	4	5	1	12	6	14	9		6	4	3	7	4	34	1	11	10	27		6	3	1:02	0:03	0:02:01
2017212	125	716	14	4	6		7	1	1	3	1	2	6	7	4	10		8	1	2	3	18	21	15	7	4	10		14	1	1	5	6	2	13	7	15	10		7	5	4	8	1	35	6	12	11	28		6	4	2:01	2:01	1:02:00
2017213	129	986	23	3	3		8	1	2	4	2	3	6	1	8	9		9	2	3	4	19	22	16	1	5	9		15	1	2	6	7	3	14	8	8	11		8	6	5	9	2	36	6	13	12	29		6	5	1:02	3:00	2:00:01
2017214	710	313	7	7	2		9	1	3	3	3	4	1	2	1	1		10	3	4	3	20	23	17	2	6	1		16	1	3	7	8	4	15	9	1	12		9	7	6	3	3	37	1	14	13	30		1	3	3:00	0:03	2:01:00
2017215	512	369	18	8	6		10	1	4	3	4	5	6	3	2	9		11	4	5	3	21	24	18	3	7	2		17	1	4	8	9	5	6	10	2	13		10	8	7	1	4	38	2	15	14	9		6	1	2:01	2:01	3:00:00
																																																							
2017216	652	63	9	9	6		0	2	5	3	5	6	6	4	3	1		0	5	6	1	22	25	19	4	8	3		18	2	5	9	10	6	6	11	3	14		11	9	8	3	5	39	3	16	15	1		6	2	1:02	1:02	3:00:00
2017217	483	812	11	1	7		1	1	2	1	6	7	1	5	8	2		1	6	7	2	23	26	20	5	8	4		19	1	6	10	11	7	1	12	4	15		12	10	2	1	6	40	4	17	16	2		6	3	1:02	1:02	0:01:02
2017218	562	911	11	1	8		2	1	1	2	7	8	2	6	1	9		2	7	8	3	24	27	21	6	1	9		20	1	7	11	12	8	2	13	5	16		13	1	1	2	7	41	5	18	17	3		1	3	3:00	1:02	1:02:00
2017219	187	513	9	9	4		3	1	2	3	8	5	3	7	2	1		3	8	9	4	25	5	22	7	2	1		21	1	8	12	13	9	3	14	6	17		14	1	2	3	8	42	6	19	18	4		6	1	3:00	1:02	1:01:01
2017220	122	287	17	7	6		4	1	2	1	9	1	4	7	8	2		4	9	2	5	26	1	23	8	3	2		22	1	9	13	14	10	4	15	8	18		15	2	3	1	9	43	7	7	19	5		6	2	1:02	2:01	0:01:02
																																																							
2017221	904	857	20	0	3		5	2	1	2	10	5	5	7	8	3		5	10	1	6	27	2	24	9	8	3		23	2	10	14	15	5	5	16	1	19		16	3	4	2	10	44	8	7	20	6		6	3	2:01	3:00	0:01:02
2017222	846	731	11	1	6		6	1	2	3	11	1	6	7	1	4		6	11	2	7	28	3	25	7	1	4		24	3	11	3	16	1	6	17	2	20		17	1	5	3	11	45	9	1	21	7		6	4	3:00	1:02	1:02:00
2017223	678	778	22	2	1		7	1	3	1	12	2	7	7	8	5		7	12	3	8	29	4	26	7	2	5		25	4	12	1	17	2	7	7	3	21		18	1	6	4	12	46	10	2	8	8		1	3	2:01	3:00	0:02:01
2017224	284	265	13	3	4		8	2	2	2	13	5	6	1	1	6		8	13	2	9	30	5	27	1	3	6		26	5	13	2	18	3	6	1	4	22		19	2	7	5	13	5	11	3	1	9		6	1	1:02	2:01	1:00:02
2017225	818	801	9	9	8		0	1	1	3	14	1	1	2	8	7		9	14	1	10	31	6	28	2	8	7		0	6	14	3	19	4	1	2	5	23		20	1	8	6	14	1	12	4	2	10		6	2	1:02	1:02	1:01:01
																																																							
2017226	833	903	12	2	9		0	1	2	3	15	2	2	3	1	9		10	15	2	11	32	7	29	3	1	9		0	7	15	4	20	5	2	3	6	24		21	1	9	3	15	2	13	5	3	11		6	3	2:01	1:02	3:00:00
2017227	780	885	21	1	3		1	2	3	1	16	5	3	4	8	1		11	16	3	12	33	8	30	4	8	1		1	8	16	5	21	6	3	4	8	25		22	2	10	1	16	5	14	6	4	12		1	3	1:02	3:00	0:00:03
2017228	895	535	13	3	2		2	3	4	3	17	5	4	5	1	2		12	17	4	13	34	5	31	5	1	2		2	9	17	3	22	7	4	5	1	26		23	3	11	2	17	5	15	7	5	13		2	3	3:00	2:01	1:00:02
2017229	972	707	14	4	7		0	4	5	1	18	1	5	7	2	3		13	18	5	14	35	1	32	7	2	3		0	10	18	1	23	8	5	6	2	27		24	4	12	3	18	1	16	7	6	14		3	3	2:01	2:01	1:02:00
2017230	765	598	22	2	4		1	5	6	2	19	5	6	1	8	9		14	19	6	15	36	5	33	1	3	4		1	11	19	2	24	9	6	7	3	9		25	5	13	4	19	2	17	1	8	15		6	1	2:01	3:00	1:00:02
																																																							
2017231	644	748	19	9	4		2	6	7	3	4	1	7	7	8	1		15	20	7	16	37	1	34	7	4	5		2	12	20	3	4	10	7	8	4	1		26	6	14	5	20	3	18	2	8	16		6	2	1:02	2:01	0:02:01
2017232	844	91	10	0	9		0	1	8	4	1	2	8	1	1	9		0	21	8	17	38	2	35	1	5	6		3	13	21	4	1	11	8	9	5	9		27	1	15	6	21	4	19	3	1	17		6	3	2:01	1:02	2:01:00
2017233	855	952	16	6	7		1	1	2	5	2	5	9	2	2	9		1	22	9	18	39	3	36	2	6	9		4	14	22	5	2	5	9	10	6	1		28	1	2	7	22	5	20	4	2	18		6	4	2:01	2:01	1:00:02
2017234	561	895	22	2	4		2	2	1	6	3	5	10	3	8	9		2	23	10	19	40	4	37	3	8	1		5	15	23	6	3	1	10	11	7	9		29	2	1	8	23	5	21	5	3	19		6	5	2:01	3:00	1:00:02
2017235	627	362	11	1	4		3	3	2	3	4	1	6	4	1	1		3	24	11	3	41	5	38	4	1	2		6	16	24	7	4	2	6	12	8	1		30	3	2	9	24	1	22	6	4	20		6	6	1:02	1:02	2:00:01
																																																							
2017236	241	937	19	9	6		4	4	1	3	5	2	1	7	2	9		4	25	12	1	42	6	39	5	2	9		7	17	25	3	5	3	1	13	9	2		31	4	1	10	25	2	23	7	5	21		6	7	3:00	2:01	2:01:00
2017237	833	135	9	9	4		5	1	2	3	6	5	2	1	3	1		5	1	13	2	43	7	40	6	3	1		8	18	26	3	6	4	2	14	10	3		32	5	2	11	26	5	24	1	6	22		6	8	3:00	1:02	1:01:01
2017238	870	517	13	3	6		6	1	3	1	7	5	3	7	4	2		6	1	14	3	44	5	41	7	4	2		9	1	27	1	7	5	3	15	11	4		33	6	3	12	27	1	25	7	7	23		6	9	3:00	2:01	0:02:01
2017239	927	389	20	0	6		7	1	4	3	8	1	4	1	8	9		7	2	15	3	45	1	42	8	5	3		10	1	28	2	8	6	4	16	8	5		34	7	4	13	28	2	26	1	8	9		6	10	2:01	2:01	2:00:01
2017240	852	591	15	5	8		8	1	5	1	9	5	5	2	1	9		8	3	16	1	46	5	43	9	6	4		11	2	29	3	9	7	5	17	1	9		35	1	5	14	29	3	27	2	9	1		6	11	3:00	2:01	1:01:01
																																																							
2017241	314	664	16	6	2		9	1	6	2	4	1	6	3	2	1		9	4	17	2	47	1	6	10	7	5		12	3	30	4	10	8	6	18	2	1		36	1	6	15	4	4	28	3	10	2		1	3	0:03	2:01	2:01:00
2017242	224	237	12	2	5		10	2	2	3	1	2	1	7	3	2		10	5	2	3	48	2	1	11	8	6		13	4	31	3	11	9	1	19	3	2		37	2	7	16	1	5	29	7	11	3		6	1	2:01	1:02	1:01:01
2017243	65	751	13	3	6		11	1	1	1	2	5	2	7	4	3		11	6	1	4	49	3	2	7	9	7		14	5	32	1	12	5	2	20	4	3		38	1	8	17	2	6	30	1	12	4		6	2	3:00	2:01	0:02:01
2017244	145	48	12	2	8		0	1	2	2	4	1	3	1	8	4		0	7	2	5	50	4	3	1	10	8		15	6	33	2	4	1	3	21	5	4		39	1	9	18	3	7	31	2	8	5		6	3	0:03	1:02	1:01:01
2017245	379	284	14	4	6		1	2	2	3	4	2	4	2	8	5		1	8	2	6	51	5	4	2	11	9		16	7	34	3	1	2	4	22	8	5		40	2	10	19	4	8	32	3	1	6		6	4	0:03	1:02	0:01:02
																																																							
2017246	17	778	22	2	1		2	3	1	4	1	3	5	7	8	6		2	9	1	7	52	6	5	7	12	10		17	8	35	4	2	3	5	7	1	6		41	3	11	20	1	9	33	4	8	7		1	3	2:01	3:00	0:02:01
