2012125	257	143	1	1	2	3	4	3	4	12	1	4	10	1	2	9	5	3	4	17	11	21	1	7	16	2	4	11	8	12	3	4	6	22	20	3	2	3	5	46	1	9	8
2012126	118	507	0	1	3	1	1	5	5	7	2	5	11	1	3	10	6	5	5	18	12	22	0	8	17	3	1	12	9	13	4	5	7	23	21	1	3	4	6	7	2	10	12
2012127	958	985	1	2	4	2	2	5	6	1	8	9	12	2	4	11	7	1	6	19	13	9	1	9	18	4	2	13	10	14	8	6	8	24	22	2	4	5	7	1	3	11	22
2012128	446	431	2	1	5	3	4	1	7	2	1	1	13	3	5	12	4	2	7	20	14	1	2	10	19	3	3	14	11	15	1	7	9	1	23	3	5	1	8	2	4	12	8
2012129	846	368	3	1	6	3	1	2	6	3	8	2	14	4	6	3	1	3	8	21	15	2	3	11	20	1	4	15	6	16	2	8	10	1	24	4	6	2	9	3	8	13	17
2012130	855	290	0	2	2	1	2	3	1	4	1	9	15	5	2	1	2	4	9	22	16	3	4	12	21	2	5	16	1	17	3	9	0	2	25	5	7	3	10	4	1	14	11
2012131	051	527	1	3	2	2	3	5	2	7	2	1	16	6	1	2	3	5	10	23	17	4	5	13	2	3	6	17	2	18	4	1	1	3	26	6	8	4	11	7	2	15	14
2012132	251	659	2	4	1	3	4	5	6	1	3	9	17	7	2	3	4	1	6	24	18	5	6	14	1	4	7	5	3	19	5	2	2	4	27	7	9	5	12	1	3	9	20
2012133	635	347	3	5	2	3	4	1	1	7	4	1	18	8	3	3	5	2	1	25	19	6	7	15	2	5	4	1	4	20	6	3	3	5	28	8	10	6	13	7	4	1	14
2012134	535	698	4	6	3	1	1	2	6	1	8	9	19	9	4	1	6	3	6	26	20	7	8	16	3	6	1	2	5	21	7	9	4	6	29	9	11	7	14	1	8	2	23
2012135	372	987	5	7	4	2	2	3	1	7	8	9	20	10	5	2	7	4	1	27	21	9	9	17	4	7	2	3	6	22	8	1	5	7	30	10	12	8	15	7	1	3	24
2012136	313	748	6	8	5	3	4	4	2	7	8	1	21	11	6	3	8	5	2	7	22	1	10	18	5	8	4	4	7	23	1	2	6	8	31	11	13	9	16	1	8	4	19
2012137	370	517	7	1	6	4	1	5	3	7	1	2	22	12	7	4	9	5	3	1	23	2	11	1	6	9	1	5	8	24	2	3	7	9	32	12	14	10	17	7	1	5	13
2012138	466	537	8	1	7	3	2	5	4	7	2	3	23	13	8	5	10	5	4	2	24	3	12	1	7	3	2	6	9	25	3	4	8	10	33	13	15	11	18	7	2	6	15
2012139	057	036	0	2	8	3	3	1	6	1	3	4	0	14	9	6	11	1	5	3	25	4	13	2	8	3	3	7	10	26	4	5	9	11	34	14	16	12	6	1	3	7	9
2012140	049	390	0	3	9	3	4	2	1	2	4	9	1	15	10	3	12	2	6	4	26	5	14	3	9	1	4	8	11	27	5	9	0	12	35	15	17	13	1	2	4	8	12
2012141	390	214	1	1	2	1	4	3	2	3	5	1	2	16	2	1	13	3	7	5	27	6	15	1	10	2	5	9	12	28	6	1	1	13	36	16	4	14	2	3	5	9	7
2012142	447	349	2	1	1	3	4	4	3	4	6	9	3	17	1	3	14	4	8	6	28	7	16	1	11	3	4	10	13	29	7	2	2	14	37	17	1	15	3	4	6	9	16
2012143	549	185	3	1	2	1	1	5	4	5	8	1	4	1	2	1	15	5	9	7	29	8	17	2	12	4	1	11	14	30	8	3	3	15	38	18	2	5	4	5	7	1	14
2012144	995	923	4	1	2	3	2	1	5	6	1	9	5	1	3	2	16	6	10	8	30	9	18	3	2	5	2	12	15	31	1	4	4	16	39	3	3	1	5	6	8	2	14
2012145	065	628	5	2	2	1	3	2	6	7	8	1	6	2	4	3	17	7	6	9	31	1	19	4	2	6	3	13	16	32	2	5	5	17	40	1	4	2	6	7	8	3	16
2012146	551	197	6	1	1	2	4	3	1	7	1	9	7	1	5	4	18	8	1	10	32	2	20	5	1	7	4	14	17	33	3	9	6	18	41	2	5	3	7	7	1	4	17
2012147	532	502	0	1	2	3	5	5	2	1	2	1	8	1	6	5	19	5	2	11	33	3	0	6	2	8	5	15	18	34	4	1	7	19	2	3	6	4	8	1	2	5	7
2012148	359	732	1	2	2	3	6	1	3	7	3	2	9	2	7	6	20	1	3	7	34	4	1	7	3	3	6	16	19	35	5	2	8	20	2	4	7	5	9	2	3	6	12
2012149	678	031	0	1	1	3	7	2	4	1	4	3	0	3	8	7	21	2	4	1	35	5	2	8	4	3	7	17	20	36	6	3	9	1	1	5	8	6	10	3	4	7	4
2012150	550	828	1	1	2	1	8	3	5	2	8	4	1	4	9	8	22	3	5	2	8	6	3	9	2	1	8	18	21	37	7	4	10	1	2	6	9	7	11	4	8	8	18
2012151	392	140	0	1	1	2	4	4	6	3	1	5	2	1	10	9	23	4	6	3	1	7	4	10	1	2	4	19	22	38	8	5	0	2	3	7	10	8	12	5	1	9	5
2012152	605	802	0	1	2	3	1	5	7	4	8	6	3	1	11	10	24	5	7	4	8	8	0	11	2	3	1	20	23	39	9	6	1	3	2	8	11	9	13	6	2	10	10
2012153	035	746	1	2	1	4	4	6	6	7	1	7	4	2	12	11	25	6	8	7	1	9	1	12	3	4	4	21	24	40	10	7	2	4	1	9	12	10	6	7	3	11	17
2012154	718	843	2	3	2	3	4	7	1	1	8	8	5	3	13	12	26	7	9	1	8	10	2	13	4	5	4	22	25	41	11	8	3	5	2	3	13	11	1	8	4	12	15
2012155	833	267	3	4	2	1	1	8	6	7	1	9	6	4	2	13	27	8	10	2	1	11	3	14	5	6	1	23	6	42	12	9	4	6	3	1	14	12	2	7	5	13	15
