2016001	555	879	10	1	1	4	3	2	1	7	8	9	18	15	1	4	3	49	10	36	8	8	34	14	13	7	4	2	1	7	10	6	10	1	12	8	4	3	5	11	2	9	24
2016002	475	273	11	2	2	3	4	3	2	7	1	1	19	16	2	5	4	50	11	37	1	9	35	15	14	8	5	3	2	7	11	7	11	2	13	3	5	4	6	12	3	1	12
2016003	330	159	12	1	1	1	5	5	3	1	2	9	20	1	1	6	5	51	12	38	2	10	36	16	15	9	6	5	3	1	12	8	12	3	14	1	6	5	7	13	4	9	15
2016004	962	671	13	1	2	2	6	1	6	7	3	1	21	1	2	7	6	52	6	39	3	11	37	17	16	10	7	1	4	7	13	9	13	1	15	2	7	6	8	14	5	1	14
2016005	559	581	14	1	3	3	7	5	1	1	8	2	22	2	3	8	7	5	1	40	4	12	38	18	17	11	8	2	5	1	8	10	14	1	16	3	8	7	9	15	6	2	14
2016006	829	709	0	1	4	4	8	1	2	7	1	9	23	3	4	9	8	1	2	7	5	13	0	19	18	12	9	3	6	2	1	11	15	1	17	4	9	8	10	16	7	9	16
2016007	305	952	1	2	2	5	9	5	3	1	2	9	24	4	5	10	9	2	3	1	6	9	1	20	19	13	10	5	7	3	2	12	16	2	2	5	10	9	11	17	8	1	16
2016008	978	583	2	3	1	3	10	5	4	2	8	1	25	5	6	11	10	5	4	2	7	1	2	21	20	14	11	1	8	4	8	13	17	3	1	3	11	10	12	18	9	2	16
2016009	623	353	3	4	2	3	11	5	5	3	1	2	26	6	7	3	11	1	5	3	8	2	3	22	21	15	12	5	9	5	1	14	18	4	2	3	12	11	13	19	10	3	11
2016010	973	802	0	5	2	1	12	1	6	4	8	3	27	7	8	1	12	2	6	4	8	3	0	23	22	16	13	1	10	6	2	15	19	5	2	1	13	12	14	20	11	4	10
2016011	603	815	1	1	1	2	13	5	7	5	8	4	28	8	9	2	13	3	7	5	8	4	1	1	23	17	14	2	11	7	3	16	20	6	1	2	14	5	15	21	12	5	14
2016012	085	180	0	1	2	3	14	1	8	6	8	5	29	1	10	3	14	4	8	6	1	5	2	1	24	18	15	3	12	8	8	17	0	7	2	3	15	1	16	22	13	6	9
2016013	113	324	1	1	2	3	4	2	9	7	1	6	30	1	11	3	15	5	9	7	2	6	3	2	2	19	16	4	13	9	1	18	1	8	3	4	4	2	17	23	14	7	9
2016014	184	938	2	2	1	3	1	3	10	8	8	9	31	2	12	1	16	6	10	8	3	9	4	3	1	3	17	5	14	10	2	19	2	9	4	5	1	3	18	24	8	8	20
2016015	085	349	3	3	2	3	4	4	11	9	1	9	32	3	13	3	17	7	11	9	4	1	5	4	2	1	4	6	15	11	3	20	3	10	5	6	2	4	19	25	1	9	16
2016016	581	447	4	4	3	1	4	5	12	7	2	1	33	4	14	1	4	8	12	10	5	2	6	5	3	2	4	7	16	12	4	21	4	11	6	7	3	5	20	7	2	1	15
2016017	966	531	5	1	4	3	1	5	13	1	3	2	34	5	15	2	1	5	13	11	6	3	7	6	4	3	1	8	17	13	5	22	5	1	7	8	4	6	21	1	3	2	9
2016018	069	563	6	1	5	3	2	5	6	2	4	3	35	6	16	3	2	5	14	12	7	4	8	7	5	1	2	9	6	14	6	23	6	1	8	3	5	7	22	2	4	3	14
2016019	259	278	7	2	2	1	3	1	1	7	8	4	36	7	2	4	3	1	15	13	8	5	9	8	6	2	3	10	1	7	7	24	7	2	9	1	6	8	23	3	8	4	17
2016020	911	521	8	1	2	2	4	5	2	1	1	5	37	8	1	5	4	5	16	14	9	6	10	9	2	3	4	11	2	1	8	25	8	1	10	2	7	9	24	4	1	5	8
2016021	400	699	9	1	1	3	5	1	6	2	2	9	38	9	2	6	5	1	6	15	10	7	11	10	1	4	5	12	3	2	9	9	9	1	11	3	8	10	25	5	2	9	24
2016022	661	916	10	1	2	4	6	2	6	3	3	9	39	10	3	7	6	2	1	16	11	9	12	1	2	5	6	13	4	3	10	1	10	2	12	4	9	11	6	6	3	1	16
2016023	582	729	11	1	2	5	7	3	1	7	4	9	40	11	4	8	7	3	2	7	12	1	13	1	2	6	7	14	5	4	11	2	11	3	13	5	10	12	1	7	4	9	18
2016024	484	624	12	2	2	6	4	4	6	1	5	1	41	12	5	9	8	4	6	1	13	2	14	2	2	7	8	15	6	5	12	3	12	4	14	6	4	13	2	8	5	1	12
2016025	479	110	0	1	1	7	1	5	1	2	6	2	42	1	6	10	9	5	1	2	14	3	15	1	1	8	9	16	7	6	13	4	0	5	15	7	1	14	3	9	6	2	2
2016026	788	324	1	1	2	3	4	6	2	3	7	3	43	1	7	3	10	6	2	3	15	4	16	1	2	9	10	17	8	7	14	5	1	6	16	8	4	15	4	10	7	3	9
2016027	565	280	0	2	2	1	1	7	3	4	8	4	44	2	2	1	11	7	3	4	16	5	17	2	1	10	11	18	9	8	8	6	0	7	17	9	1	16	5	11	8	4	10
